393.9560439560439, 2.3075103704242768
426.9230769230769, 2.1714212939378505
474.72527472527474, 2.2323702787278936
527.4725274725274, 2.292773451713849
626.3736263736264, 2.083181718943308
845.6043956043957, 1.595407903354923
417.032967032967, 5.483771195691725
473.07692307692304, 4.0206316861946005
398.90109890109886, 6.015573830143366
407.1428571428571, 8.46499526963103
412.08791208791206, 8.067098464449458
421.97802197802196, 6.211702205079688
431.86813186813185, 4.753656939087402
445.05494505494505, 4.156174950876937
456.5934065934066, 4.088676224437813
473.07692307692304, 3.4246051961283746
502.74725274725273, 3.5537806564296632
553.8461538461538, 3.15078960774325
603.2967032967033, 2.880430827450695
652.7472527472528, 2.8749727094097963
703.8461538461538, 2.6706571574121227
