405.0500144398645, 0.12392029194780463
412.29620100291424, 0.12497046391346345
421.3408070571556, 0.19874504450103458
432.19039617737405, 0.309013100895271
443.02685814802174, 0.4917430229200015
455.6814303342172, 0.6385045551208997
455.6551760350757, 0.7834282863818949
471.91971435322534, 1.00317677019612
502.5978629000499, 1.659796791724645
502.5322271521961, 2.022106119877126
553.078316574339, 3.00769250964845
603.5128252251305, 4.609204757279002
651.9848250150962, 7.043765916668853
702.4587151146, 8.42789256740791
