# nonlinearity_SrTiO3.csv - produced by scripts/check_shear_nonlinearity.py
# (A5' scope cut, 2026-07-18; q-convention + degenerate-pairing fixed 2026-07-20,
# see G1' incident log in data/processed/reports/GATE_1p.md)
# BZ-weighted <gamma_xy>=0.002054 rms(gamma_xy)=7.434158 |<gamma_xy>|/rms=0.000276 (pass)
# off-grid 11^3: non-degenerate 18385 stable, 2961 flagged (16.1%); degenerate 1443 stable, 390 flagged (27.0%)
# on-grid 4^3 (exact): non-degenerate 683 stable, 99 flagged (14.5%); degenerate 260 stable, 56 flagged (21.5%)
# eta_44 sensitivity @ 300K: Delta_eta/eta = +1.3768(+)/+0.8707(-), worst=1.3768
# DECISION (omega-space): FAIL
# omega^2 basis: BZ <gamma_omega2>=0.036914 rms=5.306441 |mean|/rms=0.006957; on-grid non-degenerate flag rate=27.5%; eta_44 sensitivity worst=21.9234
# DECISION (omega^2-space, task 2 criteria): FAIL
q_index,qx,qy,qz,branch,omega_ref_cm1,gamma_xy,a1_linear,a2_curvature,curvature_over_rms_gamma,D_domega2,b2_curvature_omega2,gamma_omega2,a2_pred_sqrt,unstable_flag,degenerate_flag,flag_gt_threshold
312,0.181800,0.545500,0.363600,11,431.9224,0.4661,-201.3260,-4340.7600,0.0068,-173870.7244,-3708739.7756,0.4660,-46.8971,0,0,0
312,0.181800,0.545500,0.363600,12,480.0347,0.6723,-322.7278,-7116.9200,0.0100,-309726.2562,-6727317.8880,0.6721,-108.4047,0,0,0
312,0.181800,0.545500,0.363600,13,492.4655,-0.3420,168.4028,403.6800,0.0006,165868.5383,425960.5255,-0.3420,-28.7946,0,0,0
312,0.181800,0.545500,0.363600,14,509.9350,0.2003,-102.1177,-5066.4600,0.0067,-104120.9173,-5156061.1749,0.2002,-10.2198,0,0,0
312,0.181800,0.545500,0.363600,15,813.4040,0.1633,-132.8243,3983.9000,0.0033,-216106.0814,6499079.1616,0.1633,-10.8474,0,0,0
313,0.181800,0.545500,0.454500,1,-35.0158,6.0038,210.2267,-33151.8600,0.6368,-15070.9951,2393351.1988,nan,nan,1,0,0
313,0.181800,0.545500,0.454500,2,109.1035,-1.1700,127.6498,-29586.2400,0.1824,27665.2391,-6417744.9626,-1.1621,-73.6653,0,0,1
313,0.181800,0.545500,0.454500,3,114.0490,2.8919,-329.8177,42335.8200,0.2497,-75928.9083,9810303.0343,2.9187,-485.7916,0,1,1
313,0.181800,0.545500,0.454500,4,114.5374,-0.6744,77.2432,-10239.0000,0.0601,17654.9216,-2336908.8638,-0.6729,-25.9298,0,1,0
313,0.181800,0.545500,0.454500,5,183.6363,0.2560,-47.0054,4627.2800,0.0169,-17274.6671,1702217.5870,0.2561,-6.0236,0,1,0
313,0.181800,0.545500,0.454500,6,183.8410,-0.7847,144.2590,6009.9600,0.0220,53084.7912,2231467.9306,-0.7853,-56.6922,0,1,0
313,0.181800,0.545500,0.454500,7,239.9569,-0.7778,186.6318,1410.5200,0.0040,89580.3305,711809.1191,-0.7779,-72.5999,0,0,0
313,0.181800,0.545500,0.454500,8,359.6833,-0.2030,73.0305,5963.3400,0.0112,52557.4826,4296050.5036,-0.2031,-7.4202,0,0,0
313,0.181800,0.545500,0.454500,9,360.2671,-0.0148,5.3432,6440.1200,0.0120,3851.6794,4641392.7459,-0.0148,-0.0397,0,0,0
313,0.181800,0.545500,0.454500,10,437.5196,0.0759,-33.2092,676.4800,0.0010,-29060.4759,593060.8258,0.0759,-1.2604,0,0,0
313,0.181800,0.545500,0.454500,11,458.6536,0.5116,-234.6410,-12502.1600,0.0183,-215091.1901,-11409356.7094,0.5112,-59.9378,0,0,0
313,0.181800,0.545500,0.454500,12,467.7520,0.4337,-202.8849,-5910.2600,0.0085,-189739.6714,-5487036.0490,0.4336,-43.9723,0,0,0
313,0.181800,0.545500,0.454500,13,486.0093,-0.3121,151.6632,-375.0000,0.0005,147416.6013,-341501.7174,-0.3121,-23.6630,0,0,0
313,0.181800,0.545500,0.454500,14,504.2072,0.2438,-122.9118,-7422.9600,0.0099,-123900.4167,-7468935.3068,0.2437,-14.9702,0,0,0
313,0.181800,0.545500,0.454500,15,814.6234,0.1338,-109.0317,9976.8200,0.0082,-177693.9282,16269077.5163,0.1339,-7.3010,0,0,0
314,0.181800,0.545500,0.545500,1,-35.0158,6.0038,210.2267,-33151.8600,0.6368,-15070.9951,2393351.1988,nan,nan,1,0,0
314,0.181800,0.545500,0.545500,2,109.1035,-1.1700,127.6498,-29586.2400,0.1824,27665.2391,-6417744.9626,-1.1621,-73.6653,0,0,1
314,0.181800,0.545500,0.545500,3,114.0490,2.8919,-329.8177,42335.8200,0.2497,-75928.9083,9810303.0343,2.9187,-485.7916,0,1,1
314,0.181800,0.545500,0.545500,4,114.5374,-0.6744,77.2432,-10239.0000,0.0601,17654.9216,-2336908.8638,-0.6729,-25.9298,0,1,0
314,0.181800,0.545500,0.545500,5,183.6363,0.2560,-47.0054,4627.2800,0.0169,-17274.6671,1702217.5870,0.2561,-6.0236,0,1,0
314,0.181800,0.545500,0.545500,6,183.8410,-0.7847,144.2590,6009.9600,0.0220,53084.7912,2231467.9306,-0.7853,-56.6922,0,1,0
314,0.181800,0.545500,0.545500,7,239.9569,-0.7778,186.6318,1410.5200,0.0040,89580.3305,711809.1191,-0.7779,-72.5999,0,0,0
314,0.181800,0.545500,0.545500,8,359.6833,-0.2030,73.0305,5963.3400,0.0112,52557.4826,4296050.5036,-0.2031,-7.4202,0,0,0
314,0.181800,0.545500,0.545500,9,360.2671,-0.0148,5.3432,6440.1200,0.0120,3851.6794,4641392.7459,-0.0148,-0.0397,0,0,0
314,0.181800,0.545500,0.545500,10,437.5196,0.0759,-33.2092,676.4800,0.0010,-29060.4759,593060.8258,0.0759,-1.2604,0,0,0
314,0.181800,0.545500,0.545500,11,458.6536,0.5116,-234.6410,-12502.1600,0.0183,-215091.1901,-11409356.7094,0.5112,-59.9378,0,0,0
314,0.181800,0.545500,0.545500,12,467.7520,0.4337,-202.8849,-5910.2600,0.0085,-189739.6714,-5487036.0490,0.4336,-43.9723,0,0,0
314,0.181800,0.545500,0.545500,13,486.0093,-0.3121,151.6632,-375.0000,0.0005,147416.6013,-341501.7174,-0.3121,-23.6630,0,0,0
314,0.181800,0.545500,0.545500,14,504.2072,0.2438,-122.9118,-7422.9600,0.0099,-123900.4167,-7468935.3068,0.2437,-14.9702,0,0,0
314,0.181800,0.545500,0.545500,15,814.6234,0.1338,-109.0317,9976.8200,0.0082,-177693.9282,16269077.5163,0.1339,-7.3010,0,0,0
315,0.181800,0.545500,0.636400,1,72.5348,-1.8775,136.1860,-43929.6400,0.4073,19457.3135,-6306061.7631,-1.8491,-124.0043,0,0,1
315,0.181800,0.545500,0.636400,2,106.6829,-0.5919,63.1478,-39537.2000,0.2493,13348.7485,-8392820.1737,-0.5864,-18.3445,0,0,1
315,0.181800,0.545500,0.636400,3,111.2887,0.6760,-75.2316,3907.9200,0.0236,-16759.5613,875856.6456,0.6766,-25.4731,0,0,0
315,0.181800,0.545500,0.636400,4,114.4948,0.4010,-45.9132,28765.7600,0.1690,-10579.6773,6609851.8602,0.4035,-9.3218,0,0,1
315,0.181800,0.545500,0.636400,5,177.6582,-0.0068,1.2043,-6695.3000,0.0253,427.5044,-2377827.6862,-0.0068,-0.0041,0,0,0
315,0.181800,0.545500,0.636400,6,185.7286,-0.5156,95.7619,4795.1400,0.0174,35594.4080,1790934.5112,-0.5159,-24.7194,0,0,0
315,0.181800,0.545500,0.636400,7,242.1358,-0.6235,150.9663,-3939.9800,0.0109,73078.9412,-1884841.2409,-0.6232,-47.0238,0,0,0
315,0.181800,0.545500,0.636400,8,343.1688,-0.1810,62.1079,349.3000,0.0007,42628.0660,243598.1330,-0.1810,-5.6205,0,0,0
315,0.181800,0.545500,0.636400,9,361.0767,-0.0457,16.4861,2366.5400,0.0044,11907.4450,1709416.8677,-0.0457,-0.3765,0,0,0
315,0.181800,0.545500,0.636400,10,418.2619,0.1787,-74.7264,-1646.8800,0.0026,-62504.2551,-1372002.3932,0.1786,-6.6740,0,0,0
315,0.181800,0.545500,0.636400,11,431.9224,0.4661,-201.3260,-4340.7600,0.0068,-173870.7244,-3708739.7756,0.4660,-46.8971,0,0,0
315,0.181800,0.545500,0.636400,12,480.0347,0.6723,-322.7278,-7116.9200,0.0100,-309726.2562,-6727317.8880,0.6721,-108.4047,0,0,0
315,0.181800,0.545500,0.636400,13,492.4655,-0.3420,168.4028,403.6800,0.0006,165868.5383,425960.5255,-0.3420,-28.7946,0,0,0
315,0.181800,0.545500,0.636400,14,509.9350,0.2003,-102.1177,-5066.4600,0.0067,-104120.9173,-5156061.1749,0.2002,-10.2198,0,0,0
315,0.181800,0.545500,0.636400,15,813.4040,0.1633,-132.8243,3983.9000,0.0033,-216106.0814,6499079.1616,0.1633,-10.8474,0,0,0
316,0.181800,0.545500,0.727300,1,103.5523,0.5451,-56.4468,-43857.3600,0.2849,-11566.6129,-9031789.1105,0.5393,-15.0606,0,0,1
316,0.181800,0.545500,0.727300,2,106.8737,-0.8420,89.9826,-8683.3200,0.0546,19194.4828,-1846055.5339,-0.8402,-37.7268,0,0,0
316,0.181800,0.545500,0.727300,3,112.1119,0.3850,-43.1640,29496.4800,0.1770,-9742.0583,6637429.0272,0.3875,-8.4189,0,0,1
316,0.181800,0.545500,0.727300,4,134.3714,-0.8229,110.5745,-34840.5400,0.1744,29523.4801,-9320571.9479,-0.8176,-44.9081,0,0,1
316,0.181800,0.545500,0.727300,5,170.5155,0.1976,-33.6870,-9492.2400,0.0374,-11472.3247,-3233761.1946,0.1973,-3.3183,0,0,0
316,0.181800,0.545500,0.727300,6,188.9709,-0.4621,87.3236,-1133.2000,0.0040,32998.2824,-420626.0243,-0.4620,-20.1701,0,0,0
316,0.181800,0.545500,0.727300,7,244.9466,-0.2835,69.4305,-12386.0200,0.0340,33970.5284,-6059170.4965,-0.2831,-9.8152,0,0,0
316,0.181800,0.545500,0.727300,8,307.5875,-0.0456,14.0413,-7574.4600,0.0166,8632.5379,-4657986.4008,-0.0456,-0.3201,0,0,0
316,0.181800,0.545500,0.727300,9,362.7456,-0.0688,24.9569,-3991.6600,0.0074,18101.0316,-2894893.2144,-0.0688,-0.8580,0,0,0
316,0.181800,0.545500,0.727300,10,385.3207,0.5325,-205.1854,-148.2800,0.0003,-158122.8611,-72169.1221,0.5325,-54.6301,0,0,0
316,0.181800,0.545500,0.727300,11,396.8004,0.0901,-35.7658,-769.0400,0.0013,-28382.3912,-609016.7581,0.0901,-1.6117,0,0,0
316,0.181800,0.545500,0.727300,12,493.8949,0.5646,-278.8414,-5137.1600,0.0070,-275365.0659,-4996021.9212,0.5644,-78.6727,0,0,0
316,0.181800,0.545500,0.727300,13,501.3017,-0.2681,134.3812,1258.9600,0.0017,134739.5175,1280335.6061,-0.2681,-18.0137,0,0,0
316,0.181800,0.545500,0.727300,14,514.8878,0.1422,-73.2168,-1488.8800,0.0019,-75391.4273,-1527796.2509,0.1422,-5.2049,0,0,0
316,0.181800,0.545500,0.727300,15,805.2368,0.1288,-103.7322,-3207.3200,0.0027,-167041.3357,-5154286.6834,0.1288,-6.6802,0,0,0
317,0.181800,0.545500,0.818200,1,100.5314,2.2606,-227.2650,-26591.1600,0.1779,-45392.3962,-5277168.9063,2.2457,-253.4956,0,0,1
317,0.181800,0.545500,0.818200,2,104.0742,-2.4183,251.6821,-26043.3400,0.1683,52059.5109,-5340581.0021,-2.4032,-300.5249,0,0,1
317,0.181800,0.545500,0.818200,3,109.1042,-0.0421,4.5888,29158.8400,0.1797,1008.0053,6383983.5690,-0.0423,-0.0978,0,0,1
317,0.181800,0.545500,0.818200,4,169.1772,-0.0346,5.8563,-15282.7400,0.0608,1977.0301,-5165109.5234,-0.0345,-0.1009,0,0,0
317,0.181800,0.545500,0.818200,5,183.8927,-0.3036,55.8332,-32270.6000,0.1180,20444.5492,-11839504.4896,-0.3023,-8.4018,0,0,1
317,0.181800,0.545500,0.818200,6,197.0307,0.2122,-41.8126,8396.8400,0.0287,-16494.2903,3312382.2818,0.2124,-4.4461,0,0,0
317,0.181800,0.545500,0.818200,7,236.5965,0.7128,-168.6493,-14202.9000,0.0404,-79683.9179,-6687228.4924,0.7117,-59.9275,0,0,0
317,0.181800,0.545500,0.818200,8,256.4311,-0.2333,59.8310,-12307.2400,0.0323,30648.2389,-6304551.3853,-0.2330,-6.9632,0,0,0
317,0.181800,0.545500,0.818200,9,342.6074,-0.1222,41.8665,-3408.3800,0.0067,28680.4141,-2333429.4761,-0.1222,-2.5568,0,0,0
317,0.181800,0.545500,0.818200,10,361.6812,0.0915,-33.0847,-9716.5400,0.0181,-23916.1540,-7025124.6625,0.0914,-1.5112,0,0,0
317,0.181800,0.545500,0.818200,11,370.3067,-0.0669,24.7901,5889.7800,0.0107,18367.1787,4363531.3184,-0.0670,-0.8304,0,0,0
317,0.181800,0.545500,0.818200,12,505.3079,0.1521,-76.8463,-11482.2200,0.0153,-77617.9688,-11594911.8844,0.1520,-5.8367,0,0,0
317,0.181800,0.545500,0.818200,13,507.1628,0.0486,-24.6289,8488.1000,0.0113,-24992.1777,8612105.3625,0.0486,-0.5985,0,0,0
317,0.181800,0.545500,0.818200,14,516.1902,-0.0865,44.6308,-829.1200,0.0011,46074.1173,-853958.2242,-0.0865,-1.9293,0,0,0
317,0.181800,0.545500,0.818200,15,790.5182,-0.0407,32.1978,-6110.1600,0.0052,50896.0573,-9658415.3568,-0.0407,-0.6555,0,0,0
318,0.181800,0.545500,0.909100,1,98.0370,1.3347,-130.8460,-22988.7200,0.1577,-25505.1113,-4477159.6474,1.3268,-86.2966,0,0,1
318,0.181800,0.545500,0.909100,2,104.8341,2.4783,-259.8053,19861.5800,0.1274,-54730.9002,4241701.3095,2.4900,-324.9884,0,1,1
318,0.181800,0.545500,0.909100,3,105.2666,-3.7014,389.6321,-15835.3000,0.1012,81721.9638,-3175772.9920,-3.6875,-715.6758,0,1,1
318,0.181800,0.545500,0.909100,4,167.5839,0.2687,-45.0257,-8848.1800,0.0355,-15071.2437,-2961640.1883,0.2683,-6.0327,0,0,0
318,0.181800,0.545500,0.909100,5,181.6083,1.1934,-216.7335,-13534.3400,0.0501,-78574.5174,-4864342.8168,1.1912,-128.8447,0,0,0
318,0.181800,0.545500,0.909100,6,192.2522,-0.9627,185.0873,-7655.1800,0.0268,71096.0367,-2907728.0090,-0.9618,-88.9174,0,0,0
318,0.181800,0.545500,0.909100,7,235.0518,1.4540,-341.7600,-10799.4000,0.0309,-160478.0607,-4957121.0714,1.4523,-247.8852,0,0,0
318,0.181800,0.545500,0.909100,8,242.1053,-0.9761,236.3248,-5050.6400,0.0140,114371.2738,-2389085.8653,-0.9756,-115.2209,0,0,0
318,0.181800,0.545500,0.909100,9,311.6101,-0.6961,216.9197,-5757.9800,0.0124,135126.3026,-3540606.8241,-0.6958,-75.4319,0,0,0
318,0.181800,0.545500,0.909100,10,333.3563,-0.0767,25.5563,-2843.5400,0.0057,17035.0749,-1894968.8156,-0.0766,-0.9792,0,0,0
318,0.181800,0.545500,0.909100,11,368.1107,-0.0195,7.1850,-2240.5600,0.0041,5288.9460,-1649371.1468,-0.0195,-0.0701,0,0,0
318,0.181800,0.545500,0.909100,12,502.7977,0.0280,-14.0758,-1221.2000,0.0016,-14153.7002,-1227797.6838,0.0280,-0.1970,0,0,0
318,0.181800,0.545500,0.909100,13,512.9080,-0.1583,81.1919,-3653.9800,0.0048,83273.1133,-3741385.0950,-0.1583,-6.4239,0,0,0
318,0.181800,0.545500,0.909100,14,519.5409,-0.1394,72.4095,-2893.2600,0.0037,75228.9185,-3000881.3934,-0.1394,-5.0445,0,0,0
318,0.181800,0.545500,0.909100,15,777.6297,-0.2815,218.8865,-3504.3800,0.0030,340386.9380,-5402001.6894,-0.2814,-30.7990,0,0,0
319,0.181800,0.636400,0.000000,1,81.6286,-3.1003,253.0753,3517.5400,0.0290,41360.8654,638620.0323,-3.1037,-393.1538,0,0,0
319,0.181800,0.636400,0.000000,2,95.2957,4.8353,-460.7880,-6090.2800,0.0430,-87681.9090,-947502.0620,4.8276,-1110.4785,0,0,0
319,0.181800,0.636400,0.000000,3,121.4934,-4.3067,523.2391,65.3000,0.0004,127141.9082,289646.3011,-4.3068,-1126.7546,0,0,0
319,0.181800,0.636400,0.000000,4,124.9690,1.3291,-166.0999,-5473.2200,0.0295,-41469.2330,-1339627.9523,1.3277,-110.1425,0,0,0
319,0.181800,0.636400,0.000000,5,178.5162,1.7403,-310.6685,-13116.3400,0.0494,-110714.9605,-4582141.7124,1.7371,-269.3332,0,0,0
319,0.181800,0.636400,0.000000,6,207.0271,0.3546,-73.4130,-4369.2800,0.0142,-30380.9226,-1803251.9837,0.3544,-13.0026,0,0,0
319,0.181800,0.636400,0.000000,7,207.6179,-0.6657,138.2123,-7170.5800,0.0232,57341.1335,-2957093.0222,-0.6651,-45.9249,0,0,0
319,0.181800,0.636400,0.000000,8,255.5703,-0.0420,10.7313,6486.8600,0.0171,5488.6848,3316865.2669,-0.0420,-0.2256,0,0,0
319,0.181800,0.636400,0.000000,9,296.9816,-0.3353,99.5816,-450.5600,0.0010,59145.5588,-257694.4730,-0.3353,-16.6942,0,0,0
319,0.181800,0.636400,0.000000,10,302.0232,-0.9065,273.7744,-7131.5600,0.0159,165274.8204,-4231569.2864,-0.9059,-123.9374,0,0,0
319,0.181800,0.636400,0.000000,11,353.8326,-0.1511,53.4503,-2342.7400,0.0045,37818.6525,-1654881.2613,-0.1510,-4.0358,0,0,0
319,0.181800,0.636400,0.000000,12,499.6766,-0.3652,182.4796,3.6400,0.0000,182361.6058,36936.4504,-0.3652,-33.3204,0,0,0
319,0.181800,0.636400,0.000000,13,504.6393,0.0254,-12.7988,133.3200,0.0002,-12917.6412,134721.2862,0.0254,-0.1623,0,0,0
319,0.181800,0.636400,0.000000,14,526.5994,-0.3850,202.7151,819.3800,0.0010,213507.5970,904080.1963,-0.3850,-39.0208,0,0,0
319,0.181800,0.636400,0.000000,15,778.3296,-0.5481,426.6107,-4437.7400,0.0038,663992.8534,-6725560.2053,-0.5480,-116.8816,0,0,0
320,0.181800,0.636400,0.090900,1,90.8408,0.3167,-28.7725,-18984.9400,0.1406,-5200.1215,-3439375.6058,0.3151,-4.5091,0,0,1
320,0.181800,0.636400,0.090900,2,98.3269,2.3906,-235.0642,9162.8800,0.0627,-46333.9821,1859270.1146,2.3962,-282.2875,0,0,0
320,0.181800,0.636400,0.090900,3,110.8635,-2.5647,284.3308,-4488.2400,0.0272,62980.0063,-913816.3523,-2.5621,-363.8729,0,0,0
320,0.181800,0.636400,0.090900,4,170.5950,0.2354,-40.1527,-1715.3400,0.0068,-13696.2551,-583571.0212,0.2353,-4.7230,0,0,0
320,0.181800,0.636400,0.090900,5,172.8668,2.0792,-359.4220,-10883.6000,0.0423,-124068.7069,-3630681.7827,2.0759,-372.4769,0,0,0
320,0.181800,0.636400,0.090900,6,189.2145,-1.6853,318.8831,-3974.7800,0.0141,120611.2241,-1402090.4424,-1.6844,-268.4246,0,0,0
320,0.181800,0.636400,0.090900,7,221.1985,1.6294,-360.4237,695.4200,0.0021,-159462.9175,437569.0972,1.6295,-293.6856,0,0,0
320,0.181800,0.636400,0.090900,8,241.8564,-0.7169,173.3977,-5121.4600,0.0142,83830.2786,-2446593.0864,-0.7166,-62.0925,0,0,0
320,0.181800,0.636400,0.090900,9,311.3767,-0.9183,285.9375,-8128.1400,0.0176,177952.3410,-4978414.8352,-0.9177,-131.1170,0,0,0
320,0.181800,0.636400,0.090900,10,317.9638,-0.2268,72.1206,-189.4000,0.0004,45862.7905,-115242.3923,-0.2268,-8.1790,0,0,0
320,0.181800,0.636400,0.090900,11,353.9322,-0.1328,46.9887,-451.5400,0.0009,33260.5704,-317416.0876,-0.1328,-3.1190,0,0,0
320,0.181800,0.636400,0.090900,12,496.8276,-0.1788,88.8152,-886.2800,0.0012,88247.7526,-872748.9837,-0.1788,-7.9378,0,0,0
320,0.181800,0.636400,0.090900,13,508.7211,0.1802,-91.6502,1951.4000,0.0026,-93257.7214,1993931.6244,0.1802,-8.2573,0,0,0
320,0.181800,0.636400,0.090900,14,524.8187,-0.4716,247.5051,-420.2600,0.0005,259785.3979,-379857.4052,-0.4716,-58.3595,0,0,0
320,0.181800,0.636400,0.090900,15,782.6827,-0.3652,285.8728,-5287.6400,0.0045,447419.8080,-8194666.4252,-0.3652,-52.1895,0,0,0
321,0.181800,0.636400,0.181800,1,97.3921,2.6583,-258.8993,-25807.9400,0.1782,-50095.4065,-4943298.4935,2.6407,-339.5742,0,0,1
321,0.181800,0.636400,0.181800,2,103.8580,-0.2627,27.2806,-7125.1600,0.0461,5656.8988,-1477996.4768,-0.2622,-3.5706,0,0,0
321,0.181800,0.636400,0.181800,3,107.2397,-2.5797,276.6425,8742.5400,0.0548,59455.0520,1953536.8164,-2.5849,-358.2784,0,0,0
321,0.181800,0.636400,0.181800,4,164.2038,-0.2174,35.6938,-20529.6000,0.0841,11685.4761,-6730265.9646,-0.2167,-3.8553,0,0,0
321,0.181800,0.636400,0.181800,5,183.5961,1.5775,-289.6153,12926.7000,0.0474,-106531.6428,4834636.8114,1.5802,-229.2330,0,0,0
321,0.181800,0.636400,0.181800,6,184.3068,-1.8726,345.1264,-14674.3600,0.0535,126965.0393,-5284672.1632,-1.8688,-321.8507,0,0,0
321,0.181800,0.636400,0.181800,7,239.7832,0.9637,-231.0787,-2658.1400,0.0075,-110786.8457,-1221180.3617,0.9634,-111.2834,0,0,0
321,0.181800,0.636400,0.181800,8,254.4988,-0.6209,158.0134,-6916.4400,0.0183,80373.7867,-3494286.7548,-0.6205,-48.9871,0,0,0
321,0.181800,0.636400,0.181800,9,339.0009,-0.1941,65.8008,-12083.4400,0.0240,44573.3032,-8184613.6035,-0.1939,-6.3747,0,0,0
321,0.181800,0.636400,0.181800,10,344.4937,0.2014,-69.3930,3716.3600,0.0073,-47823.7911,2565685.5660,0.2015,-6.9929,0,0,0
321,0.181800,0.636400,0.181800,11,359.4945,-0.2068,74.3275,4981.7000,0.0093,53459.1707,3587932.6415,-0.2068,-7.6891,0,0,0
321,0.181800,0.636400,0.181800,12,490.0395,0.3429,-168.0550,-1796.4000,0.0025,-164692.0843,-1732290.7850,0.3429,-28.8113,0,0,0
321,0.181800,0.636400,0.181800,13,512.6710,0.0955,-48.9789,-2900.8200,0.0038,-50213.0183,-2971723.2151,0.0955,-2.3390,0,0,0
321,0.181800,0.636400,0.181800,14,521.6379,-0.3496,182.3772,3189.2000,0.0041,190298.7902,3360730.7080,-0.3497,-31.8915,0,0,0
321,0.181800,0.636400,0.181800,15,794.5517,-0.0004,0.2790,-5687.2400,0.0048,443.2805,-9036803.6343,-0.0004,-0.0000,0,0,0
322,0.181800,0.636400,0.272700,1,103.1222,3.1881,-328.7676,-18463.0000,0.1204,-67502.9628,-3691279.4985,3.1739,-519.3970,0,0,1
322,0.181800,0.636400,0.272700,2,106.2092,-4.6247,491.1901,-10811.2600,0.0685,104072.2665,-2052320.1046,-4.6130,-1130.0405,0,0,0
322,0.181800,0.636400,0.272700,3,108.3295,1.8152,-196.6358,2054.2400,0.0128,-42623.1103,483840.6949,1.8160,-178.6324,0,0,0
322,0.181800,0.636400,0.272700,4,137.5374,-1.7131,235.6115,-19924.5800,0.0974,64576.0571,-5415311.8394,-1.7069,-200.3506,0,0,0
322,0.181800,0.636400,0.272700,5,169.6882,1.2112,-205.5262,-5406.2400,0.0214,-69695.2017,-1791778.9858,1.2102,-124.2684,0,0,0
322,0.181800,0.636400,0.272700,6,181.3602,-1.7740,321.7418,1770.9200,0.0066,116730.7866,745944.9085,-1.7745,-285.5322,0,0,0
322,0.181800,0.636400,0.272700,7,246.3924,-1.0212,251.6214,-7161.0800,0.0195,123905.1107,-3464276.1202,-1.0205,-128.2940,0,0,0
322,0.181800,0.636400,0.272700,8,307.6240,-0.2946,90.6210,-2747.2400,0.0060,55741.9351,-1681832.8854,-0.2945,-13.3418,0,0,0
322,0.181800,0.636400,0.272700,9,345.3927,0.0930,-32.1250,-5676.0800,0.0111,-22182.3638,-3919115.7419,0.0930,-1.4927,0,0,0
322,0.181800,0.636400,0.272700,10,376.4032,0.3185,-119.8708,-826.2800,0.0015,-90234.5600,-607642.8430,0.3184,-19.0852,0,0,0
322,0.181800,0.636400,0.272700,11,388.6329,0.6876,-267.2304,6701.1600,0.0116,-207798.5889,5281117.2270,0.6879,-91.9552,0,0,0
322,0.181800,0.636400,0.272700,12,480.8574,0.7198,-346.1279,-2779.3800,0.0039,-332828.2127,-2552973.1505,0.7197,-124.5379,0,0,0
322,0.181800,0.636400,0.272700,13,507.0986,-0.5093,258.2688,-6705.0000,0.0089,261848.8854,-6732364.9105,-0.5091,-65.7256,0,0,0
322,0.181800,0.636400,0.272700,14,520.0475,0.2676,-139.1410,3750.1600,0.0049,-144745.9426,3920234.3181,0.2676,-18.6206,0,0,0
322,0.181800,0.636400,0.272700,15,807.5390,0.2457,-198.4115,-3145.3800,0.0026,-320418.8311,-5040419.3670,0.2457,-24.3700,0,0,0
323,0.181800,0.636400,0.363600,1,96.7051,-1.7513,169.3586,-20883.3600,0.1452,32578.8561,-3999471.3850,-1.7418,-146.7010,0,0,1
323,0.181800,0.636400,0.363600,2,105.7536,-1.8156,192.0039,-33813.2200,0.2150,40285.5857,-7086289.2212,-1.8011,-171.5237,0,0,1
323,0.181800,0.636400,0.363600,3,111.1210,4.2094,-467.7545,34511.1000,0.2089,-104761.8485,7918386.8015,4.2421,-999.8335,0,1,1
323,0.181800,0.636400,0.363600,4,111.6204,-1.2272,136.9811,-12497.7000,0.0753,30494.1798,-2767328.5367,-1.2238,-83.5820,0,1,0
323,0.181800,0.636400,0.363600,5,177.0942,0.5150,-91.1949,-7993.1400,0.0304,-32263.7318,-2821163.9404,0.5144,-23.4275,0,0,0
323,0.181800,0.636400,0.363600,6,180.2874,-1.8300,329.9289,7155.0600,0.0267,119082.0492,2690066.6071,-1.8318,-302.4871,0,0,0
323,0.181800,0.636400,0.363600,7,243.9420,-1.7663,430.8734,-3889.5200,0.0107,210132.4640,-1711604.6664,-1.7656,-380.2213,0,0,0
323,0.181800,0.636400,0.363600,8,341.8484,-0.5424,185.4323,-1647.6600,0.0032,126764.1918,-1092046.8455,-0.5424,-50.2808,0,0,0
323,0.181800,0.636400,0.363600,9,346.3421,0.1093,-37.8720,2069.5200,0.0040,-26237.2557,1435065.2123,0.1094,-2.0712,0,0,0
323,0.181800,0.636400,0.363600,10,400.8064,0.2328,-93.3105,-1773.0200,0.0030,-74790.6113,-1412489.9383,0.2328,-10.8593,0,0,0
323,0.181800,0.636400,0.363600,11,422.7130,1.1984,-506.5910,59.2800,0.0001,-428286.7104,306751.3831,1.1984,-303.5585,0,0,0
323,0.181800,0.636400,0.363600,12,474.4511,0.6020,-285.6089,-3429.4200,0.0049,-270965.9131,-3172317.3936,0.6019,-85.9340,0,0,0
323,0.181800,0.636400,0.363600,13,498.6879,-0.7438,370.9171,-5386.8200,0.0073,369843.8184,-5234378.7076,-0.7436,-137.8670,0,0,0
323,0.181800,0.636400,0.363600,14,515.1834,0.4888,-251.8230,157.8800,0.0002,-259472.0345,226089.7493,0.4888,-61.5468,0,0,0
323,0.181800,0.636400,0.363600,15,813.6471,0.2918,-237.4272,1178.2800,0.0010,-386377.9123,1973814.6881,0.2918,-34.6439,0,0,0
324,0.181800,0.636400,0.454500,1,72.5348,-2.4207,175.5842,-12381.7200,0.1148,25363.2216,-1761548.2359,-2.4104,-210.7075,0,0,1
